Nr.	Depth	Coverage	Quality	Probability	Positives	p-Value	Conditions
1	4	2206	0.3071826100349426	0.5253853127833182	1159.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND AREA_TERRENO in (440.0, 21167.36] AND Y in (-inf, 7796076.5]
2	4	2206	0.3071826100349426	0.5253853127833182	1159.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND X in (608860.4, 614227.2] AND Y in (-inf, 7796076.5]
3	4	2206	0.3071826100349426	0.5253853127833182	1159.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND Y in (-inf, 7796076.5] AND X in (608860.4, 614227.2]
4	3	2212	0.306694895029068	0.5239602169981917	1159.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND Y in (-inf, 7796076.5]
5	4	2132	0.30629900097846985	0.5314258911819888	1133.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND Y in (-inf, 7795834.5] AND AREA_TERRENO in (440.0, 21167.36]
6	4	2132	0.30629900097846985	0.5314258911819888	1133.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND X in (608860.4, 614227.2] AND AREA_TERRENO in (440.0, 21167.36]
7	4	2132	0.30629900097846985	0.5314258911819888	1133.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND AREA_TERRENO in (440.0, 21167.36] AND X in (608860.4, 614227.2]
8	3	2137	0.30588552355766296	0.5301824988301357	1133.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND AREA_TERRENO in (440.0, 21167.36]
9	3	2260	0.3046773076057434	0.515929203539823	1166.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND AREA_TERRENO in (440.0, 21167.36]
10	3	2260	0.3046773076057434	0.515929203539823	1166.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND X in (608860.4, 614227.2]
11	2	2266	0.30420035123825073	0.5145631067961165	1166.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36]
12	3	2552	0.2903617322444916	0.46865203761755486	1196.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND Y in (-inf, 7795834.5]
13	3	2552	0.2903617322444916	0.46865203761755486	1196.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND X in (608860.4, 614227.2]
14	2	2557	0.2900097072124481	0.4677356276886977	1196.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5]
15	2	2731	0.28617963194847107	0.45038447455144637	1230.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2]
16	1	2738	0.2857142984867096	0.44923301680058436	1230.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27]
17	5	1688	0.2758832573890686	0.5319905213270142	898.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND X in (608790.4, 614227.2] AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0]
18	5	1688	0.2758832573890686	0.5319905213270142	898.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36] AND X in (608790.4, 614227.2] AND Y in (7791068.0, 7795504.0]
19	5	1688	0.2758832573890686	0.5319905213270142	898.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0] AND X in (608790.4, 614227.2]
20	5	1689	0.2757985293865204	0.5316755476613381	898.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0]
21	4	1692	0.2755446434020996	0.5307328605200946	898.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0]
22	5	1685	0.27552276849746704	0.5317507418397626	896.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND X in (608790.4, 614227.2] AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf)
23	5	1685	0.27552276849746704	0.5317507418397626	896.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND Y in (7791068.0, 7795429.5] AND X in (608790.4, 614227.2] AND AREA_TERRENO in (418.0, inf)
24	5	1685	0.27552276849746704	0.5317507418397626	896.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf) AND X in (608790.4, 614227.2]
25	5	1686	0.2754380702972412	0.531435349940688	896.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND AREA_CONSTRUCAO in (416.73, 3444.27] AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf)
26	4	1689	0.2751842737197876	0.5304914150384843	896.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf)
27	5	1619	0.27338355779647827	0.5379864113650401	871.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0]
28	5	1619	0.27338355779647827	0.5379864113650401	871.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (608790.4, 614227.2] AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0]
29	5	1619	0.27338355779647827	0.5379864113650401	871.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (419.0, 21167.36] AND X in (608790.4, 614227.2] AND Y in (7791068.0, 7795504.0]
30	5	1619	0.27338355779647827	0.5379864113650401	871.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0] AND X in (608790.4, 614227.2]
31	4	1623	0.2730407416820526	0.536660505237215	871.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (419.0, 21167.36] AND Y in (7791068.0, 7795504.0]
32	5	1623	0.2730407416820526	0.536660505237215	871.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (418.0, 21167.36] AND Y in (7791068.0, 7795504.0]
33	5	1616	0.2730128765106201	0.5377475247524752	869.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf)
34	5	1616	0.2730128765106201	0.5377475247524752	869.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (608790.4, 614227.2] AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf)
35	5	1616	0.2730128765106201	0.5377475247524752	869.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795429.5] AND X in (608790.4, 614227.2] AND AREA_TERRENO in (418.0, inf)
36	5	1616	0.2730128765106201	0.5377475247524752	869.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf) AND X in (608790.4, 614227.2]
37	4	1620	0.2726702094078064	0.5364197530864198	869.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf)
38	5	1620	0.2726702094078064	0.5364197530864198	869.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795429.5] AND AREA_TERRENO in (418.0, inf)
39	5	1651	0.2722187638282776	0.530587522713507	876.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND Y in (-inf, 7795834.5] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (418.0, 21167.36]
40	5	1651	0.2722187638282776	0.530587522713507	876.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND X in (608860.4, 614227.2] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (418.0, 21167.36]
41	5	1651	0.2722187638282776	0.530587522713507	876.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (608790.4, 614227.2] AND AREA_TERRENO in (418.0, 21167.36]
42	5	1651	0.2722187638282776	0.530587522713507	876.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (418.0, 21167.36] AND X in (608790.4, 614227.2]
43	5	1546	0.2720848023891449	0.5478654592496766	847.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND X in (608860.4, 614227.2] AND AREA_TERRENO in (440.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795489.5]
44	5	1546	0.2720848023891449	0.5478654592496766	847.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND X in (608860.4, 614227.2] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795489.5]
45	5	1546	0.2720848023891449	0.5478654592496766	847.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (608790.4, 614227.2] AND Y in (7791068.0, 7795489.5]
46	5	1546	0.2720848023891449	0.5478654592496766	847.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795489.5] AND X in (608790.4, 614227.2]
47	4	1655	0.2718808054924011	0.5293051359516616	876.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (418.0, 21167.36]
48	4	1550	0.27173563838005066	0.5464516129032259	847.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795489.5]
49	5	1550	0.27173563838005066	0.5464516129032259	847.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND Y in (-inf, 7795834.5] AND AREA_TERRENO in (440.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795489.5]
50	5	1550	0.27173563838005066	0.5464516129032259	847.0	NaN	AREA_CONSTRUCAO in (422.97, 3444.27] AND AREA_TERRENO in (440.0, 21167.36] AND Y in (-inf, 7796076.5] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795489.5]
51	4	1776	0.2716123163700104	0.5112612612612613	908.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND X in (608790.4, 614227.2] AND AREA_TERRENO in (419.0, 21167.36]
52	4	1776	0.2716123163700104	0.5112612612612613	908.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36] AND X in (608790.4, 614227.2]
53	5	1776	0.2716123163700104	0.5112612612612613	908.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND AREA_CONSTRUCAO in (416.73, 3444.27] AND X in (-inf, 614227.2] AND AREA_TERRENO in (419.0, 21167.36]
54	5	1776	0.2716123163700104	0.5112612612612613	908.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36] AND X in (-inf, 614227.2]
55	4	1777	0.2715311050415039	0.5109735509285313	908.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36]
56	3	1781	0.27120667695999146	0.5098259404828748	908.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (416.73, 3444.27] AND AREA_TERRENO in (419.0, 21167.36]
57	4	1169	0.2711988389492035	0.6347305389221557	742.0	NaN	AREA_TERRENO in (899.0, 21167.36] AND X in (608879.8, inf) AND AREA_CONSTRUCAO in (368.0, 3444.27] AND Y in (-inf, 7796402.5]
