X,Y,AREA_TERRENO,AREA_CONSTRUCAO,TIPO_CONSTRUTIVO,PADRAO_ACABAMENTO
611118.331743296,7795921.24071606,2.85733249643127,2.59988307207369,CASA,P2
611118.521097963,7793295.31348282,2.63245729218472,2.12251077061032,APARTAMENTO,P3
611118.741480731,7794578.3232638,2.5910646070265,2.66275783168157,CASA,P3
611118.747371355,7791936.02960243,2.6232492903979,2.60098378012383,CASA,P3
611118.900365663,7791966.75628105,2.79934054945358,2.72098574415374,CASA,P5
611119.19078991,7791708.22384782,2.65321251377534,2.55144999797288,CASA,P4
611120.121576387,7793730.8573945,2.5705429398819,2.31793803963606,CASA,P3
611120.452482109,7794044.54146893,2.50514997831991,2.15533603746506,CASA,P3
611121.371187115,7794648.0416567,3.62467598009117,2.48347318162122,APARTAMENTO,P4
611121.556872288,7791290.2057988,2.72916478969277,2.40312052117582,CASA,P3
611121.602941696,7791229.50597017,2.72263392253381,2.48784512011144,CASA,P4
611122.266392842,7792222.48533695,2.66745295288995,2.67187603389996,CASA,P4
611122.444084924,7792854.32691306,3.42739034601826,2.49620983809588,APARTAMENTO,P4
611122.461282762,7794324.12571711,2.55022835305509,2.01283722470517,BARRACAO,P2
611122.520284181,7793125.79790495,2.68124123737559,2.25916367134022,APARTAMENTO,P3
611122.944668726,7797358.38864505,2.76566855475901,1.92680531011161,APARTAMENTO,P3
611123.284132729,7793215.59744071,2.55630250076729,2.28620938606601,APARTAMENTO,P3
611123.815521536,7792361.76655911,2.65321251377534,2.40036527334994,CASA,P4
611124.008016315,7796309.2374991,2.38201704257487,2.07910885760144,APARTAMENTO,P2
611124.428684291,7794454.73234471,2.60205999132796,2.5092025223311,CASA,P4
611124.528385306,7793687.97711961,2.72672720902657,2.57403126772772,CASA,P3
611124.600855697,7793760.15234927,2.88536122003151,2.07188200730613,APARTAMENTO,P3
611124.892794708,7793257.30912971,2.76615248985942,2.81023251799508,CASA,P3
611124.982457863,7796650.67847791,2.63346845557959,2.41124921935338,APARTAMENTO,P3
611125.132536943,7791619.98575208,2.72015930340596,2.65096769281173,CASA,P5
611125.345884011,7794239.14887726,2.48855071650044,2.28076042632627,CASA,P2
611125.446853948,7793610.98721681,2.74429298312268,2.33645973384853,CASA,P2
611125.620327397,7796555.50798915,2.73778879170967,2.13830269816628,APARTAMENTO,P2
611125.836334602,7792017.56897986,2.71850168886727,2.87346592371132,CASA,P4
611126.571836796,7794104.65207937,2.5327543789925,2.28103336724773,CASA,P4
611126.593623183,7792803.48490667,2.7160033436348,2.52577018572453,APARTAMENTO,P4
611127.977299048,7793020.04361668,2.60314437262018,2.48572142648158,APARTAMENTO,P3
611128.249363538,7794469.09713011,2.77815125038364,2.56537550271407,APARTAMENTO,P3
611128.626337824,7794055.25423689,2.48855071650044,2.40281142699195,CASA,P2
611128.657595064,7794210.0547901,2.48000694295715,2.47856649559384,CASA,P3
611128.799134464,7792209.32123304,2.63848925695464,2.46686762035411,CASA,P4
611129.136261282,7793390.86950753,2.7160033436348,2.20090519168499,APARTAMENTO,P2
611129.317153007,7793136.56364316,2.65896484266443,2.43136376415899,CASA,P3
611129.624900669,7791408.74203434,2.72263392253381,2.50785587169583,CASA,P4
611129.985890164,7793225.59094202,2.55630250076729,2.43136376415899,CASA,P3
611131.314833673,7791328.42800035,2.72263392253381,2.40654018043396,CASA,P3
611131.360208309,7791787.21981821,2.65321251377534,2.53529412004277,CASA,P4
611131.392484364,7791490.60377285,3.03019478535675,2.80904094484116,CASA,P5
611131.768078028,7793085.82286054,2.96094619573383,2.4872656744192,APARTAMENTO,P4
611131.796879058,7792993.83355761,2.32221929473392,2.58980444009524,CASA,P3
611131.861857499,7793310.19016584,2.6414741105041,2.51507867507592,CASA,P3
611131.941197105,7793734.10804885,2.55630250076729,2.20199761958311,APARTAMENTO,P3
611132.043589643,7793886.0969161,2.57749179983723,2.40654018043396,CASA,P2
611132.049270736,7794483.46842833,2.47712125471966,2.3096301674259,CASA,P3
611132.141981382,7795058.13126417,2.25527250510331,2.34044411484012,CASA,P3
611132.40953109,7794069.5721816,2.51851393987789,2.09436629833613,APARTAMENTO,P2
611132.518123358,7793622.40881249,2.64738297011462,2.47275644931721,CASA,P3
611133.865219011,7791711.78849098,2.65321251377534,2.42168617182451,CASA,P3
611134.522852205,7791218.99015697,2.72263392253381,2.79757220200203,CASA,P5
611135.332593657,7792197.57255278,2.586801023972,2.48713837547719,CASA,P3
611135.429436078,7796293.01322145,2.50514997831991,1.83250891270624,APARTAMENTO,P2
611135.679647114,7792162.08243569,2.65321251377534,2.52766856038046,CASA,P3
611135.835551613,7793029.26412228,2.60151678365001,2.19200959265367,APARTAMENTO,P3
611135.945685447,7794236.31294779,2.48855071650044,2.28103336724773,CASA,P3
611136.216242812,7793290.58052654,2.6170003411209,2.45818443557026,APARTAMENTO,P3
611136.521114958,7791895.44241285,2.65321251377534,2.64738297011462,CASA,P4
611136.542778051,7793145.99607563,2.66464197555613,2.50785587169583,CASA,P3
611136.582015986,7793235.58471829,2.5910646070265,2.29861294775995,APARTAMENTO,P3
611136.776542732,7793327.56780347,2.9304395947667,2.2724218263715,APARTAMENTO,P3
611136.794800259,7794320.14207822,2.85125834871908,2.71933128698373,APARTAMENTO,P4
611136.989450618,7791467.21437699,2.72916478969277,2.51454775266029,CASA,P4
611137.220471289,7792355.09823651,2.65321251377534,2.55659193395488,CASA,P5
611137.305124561,7792023.81875534,2.73239375982297,2.71459796693727,CASA,P4
611137.49162846,7792388.82522132,2.65321251377534,2.52014277597015,CASA,P4
611137.894113665,7793849.42827963,2.75434833571102,2.1320995219165,APARTAMENTO,P3
611138.388103156,7796696.22727163,2.77815125038364,2.3397296186846,APARTAMENTO,P3
611138.6167713,7794129.51863415,2.61804809671209,2.62838893005031,CASA,P3
611138.617303392,7794372.98242124,2.78532983501077,2.53606579451201,APARTAMENTO,P3
611138.831354003,7791297.49261752,2.72263392253381,2.67509979939006,CASA,P5
611138.862362828,7792812.75958826,2.7041505168398,2.43616264704076,CASA,P3
611139.121877581,7791941.01444039,2.92427928606188,2.60530504614111,CASA,P5
611139.296127534,7793632.44140177,2.65609820201283,1.90265547521793,APARTAMENTO,P1
611139.488597382,7794207.29761965,2.48000694295715,2.72564215551442,CASA,P3
611139.53340857,7793917.92235807,2.68124123737559,2.51595328055888,CASA,P3
611140.467731572,7791656.64106426,2.73957234445009,2.6730209071289,CASA,P5
611140.487623584,7791451.64693465,2.72916478969277,2.56820172406699,CASA,P4
611140.520446563,7793953.30406076,2.58433122436753,2.31386722036915,CASA,P3
611140.558644226,7794117.75420268,2.53907609879278,2.48287358360875,CASA,P3
611140.620605225,7796304.73230372,2.39619934709574,2.06069784035361,APARTAMENTO,P3
611141.564288867,7793344.97032228,2.62013605497376,2.12577394985089,APARTAMENTO,P3
611141.698182658,7794392.80696986,2.83505610172012,2.56587142099313,APARTAMENTO,P3
611142.231507819,7792281.8933968,2.72263392253381,2.48429983934679,CASA,P4
611142.301875766,7796404.15057727,2.62531245096167,2.1566097181657,APARTAMENTO,P2
611142.37408272,7795269.66140006,3.33324569896196,2.26245108973043,APARTAMENTO,P4
611142.955657666,7793038.1879283,2.60959440922522,2.35793484700045,APARTAMENTO,P3
611143.461322646,7795878.38293929,3.13588248320982,2.76789761601809,CASA,P5
611143.505579172,7791866.49864831,2.65321251377534,2.59988307207369,CASA,P4
611143.819000365,7793155.49861239,2.6954816764902,2.67024585307412,CASA,P3
611144.256850638,7792826.81889514,2.71683772329952,2.4883391579275,APARTAMENTO,P4
611144.448293196,7793738.33624144,2.58658730467176,2.48287358360875,CASA,P3
611144.51630004,7792749.66578419,3.24216858997367,2.53952773097134,APARTAMENTO,P4
611144.62481236,7795003.26489883,3.38021124171161,2.67932794286593,APARTAMENTO,P3
611144.650445021,7793968.48941456,2.63548374681491,2.31904356639911,APARTAMENTO,P3
611144.955516684,7791379.69164408,3.02366391819779,2.79183796141797,CASA,P5
611145.100616704,7794165.50354222,2.5327543789925,2.25073706790379,APARTAMENTO,P4
611145.130192196,7793356.39133431,2.61384182187607,2.02804229509075,APARTAMENTO,P3
611145.648156377,7795839.76921575,2.71180722904119,2.47625179600703,APARTAMENTO,P3
611145.657441156,7793642.57858237,2.66181268553726,2.08159931273294,APARTAMENTO,P3
611145.793771374,7791412.69312271,2.72263392253381,2.53441958649219,CASA,P4
611145.870781922,7791790.60031414,2.65321251377534,2.51851393987789,CASA,P4
611145.876389967,7793792.12579748,2.55630250076729,2.02358165766494,APARTAMENTO,P3
611146.121746629,7794138.44861621,2.4983105537896,2.55187676313297,CASA,P4
611146.195351341,7796471.82722057,3.64601140959124,2.26434550705009,APARTAMENTO,P3
611146.216225237,7793938.44384827,2.69897000433602,2.63848925695464,CASA,P3
611146.231940187,7794407.31819287,2.50650503240487,2.96397660999661,CASA,P3
611146.775512545,7795239.74549294,2.51719589794997,2.32221929473392,APARTAMENTO,P3
611146.925204198,7791624.93740473,3.02118929906994,2.71215284049096,CASA,P5
611147.142968595,7793888.97139021,2.70243053644553,2.32461165332892,APARTAMENTO,P3
611147.371511029,7796560.29020139,2.73798732633343,2.13071963656295,APARTAMENTO,P2
611147.391584004,7791332.28091028,2.72263392253381,2.67015304519218,CASA,P3
611147.752644978,7794542.96289521,2.77815125038364,2.03342375548695,APARTAMENTO,P2
611148.278345698,7794003.09777572,2.55630250076729,2.16761267272753,APARTAMENTO,P3
611148.320098794,7794827.21367952,2.64542226934909,2.51851393987789,CASA,P3
611148.33982211,7792028.4579646,2.76042248342321,2.74788546655248,CASA,P4
611148.501162238,7791715.15695346,2.65321251377534,2.46441502242617,CASA,P4
611148.650937377,7794148.39708949,2.50514997831991,2.40654018043396,CASA,P3
611148.90296307,7793051.91360042,2.5854607295085,2.44715803134222,CASA,P3
611149.800313632,7793105.42209847,2.78675142214556,2.31597034545692,APARTAMENTO,P3
611150.095827532,7793249.10394947,2.78675142214556,2.61230693026864,CASA,P3
611150.386951351,7793373.46006975,2.89872518158949,2.21779967994712,APARTAMENTO,P3
611150.619698555,7792348.55325843,2.65321251377534,2.58014916438411,CASA,P5
611150.803870964,7793760.43677216,2.5692334142835,2.26667846546457,APARTAMENTO,P3
611150.893104884,7793926.66508047,2.77815125038364,2.5910646070265,CASA,P3
611151.045997118,7793165.17098288,2.71850168886727,2.4983105537896,APARTAMENTO,P3
611151.140790042,7791898.71593082,2.65321251377534,2.53529412004277,CASA,P4
611151.26642993,7794316.58581396,2.53781909507327,1.62024018984583,BARRACAO,P3
611151.6886734,7794557.33159831,2.47712125471966,2.22141423784234,CASA,P3
611151.700809068,7792265.83233468,2.67942789661212,2.52891670027765,CASA,P4
611151.723450016,7794231.91754283,2.78318869107526,2.27875360095283,APARTAMENTO,P3
611151.907846294,7797551.4855543,2.65321251377534,2.47129171105894,CASA,P2
611152.273906809,7793652.84167871,2.66464197555613,2.19203750271325,APARTAMENTO,P3
611155.209668919,7793003.546151,2.89762709129044,2.36666572068616,APARTAMENTO,P2
611155.471002544,7792939.45368,2.91169015875386,2.56058804019355,APARTAMENTO,P3
611155.596208543,7793390.6020305,2.57749179983723,2.32428245529769,CASA,P3
611155.699748738,7791496.21210899,2.72263392253381,2.73653194915653,CASA,P5
611155.854536866,7794446.66138756,2.34635297445064,2.24797326636181,CASA,P3
611156.051003534,7792085.93137319,2.73078227566639,2.77975517453344,CASA,P4
611156.071839658,7791261.24198579,2.76342799356294,2.41047354272833,CASA,P4
611156.075984758,7795093.51491979,2.35793484700045,2.23213174129662,CASA,P3
611156.138123241,7791747.65190728,2.65321251377534,2.49692964807321,CASA,P4
611156.723417204,7795359.24621873,3.17976716160447,1.99122607569249,CASA,P3
611156.756640898,7794576.43310905,2.47712125471966,2.35024801833416,CASA,P3
611156.762420677,7794806.54534842,2.34242268082221,2.69369178195477,CASA,P3
611158.349331247,7792298.86578941,2.61489721603313,2.63094627788062,CASA,P4
611158.377545141,7791660.88524937,2.73957234445009,2.57952065458465,CASA,P4
611158.382837852,7796690.94907331,2.77815125038364,2.21272015441784,APARTAMENTO,P3
611158.727170262,7793816.06127094,2.63144376901317,2.44247976906445,APARTAMENTO,P3
611158.919547002,7795346.13823534,3.17976716160447,1.99122607569249,CASA,P3
611158.933378358,7794156.75317553,2.24551266781415,2.03754601208583,CASA,P2
611159.024516611,7796153.38426902,3.22631307305361,2.38003024796783,APARTAMENTO,P4
611159.330077006,7793744.16598691,2.5854607295085,2.50105926221775,APARTAMENTO,P3
611159.376927223,7794586.17210691,2.47712125471966,2.35235620116983,APARTAMENTO,P3
611159.679483499,7794461.08290507,2.84476288355124,2.29223391290948,APARTAMENTO,P4
611159.699004406,7794018.65471299,2.55630250076729,2.28330122870355,CASA,P3
611159.707839386,7793892.60036689,2.7160033436348,2.58658730467176,CASA,P4
611159.731634196,7793402.41212252,2.59549622182557,2.42457131544466,CASA,P4
611159.920330016,7791198.72590401,2.72263392253381,2.55332463580843,CASA,P3
611159.987378482,7791976.69122232,2.92427928606188,2.78773669147004,CASA,P5
611160.068005525,7792061.94154843,2.76267856372744,2.57978359661681,CASA,P4
611160.397739467,7793180.07270826,3.00048613763345,2.27689817720534,APARTAMENTO,P4
611160.448005249,7791794.03573959,2.65321251377534,2.52762990087134,CASA,P4
611160.980002004,7794313.83221943,2.55630250076729,2.55388302664387,CASA,P3
611161.35844943,7793954.064478,2.73559889969818,2.58377669263493,APARTAMENTO,P4
611161.606234336,7794166.68127643,2.24551266781415,2.29666519026153,CASA,P3
611161.871630435,7791416.36992466,2.72263392253381,2.41329976408125,CASA,P4
611162.126123086,7792767.6732146,2.90633504180509,2.47994941669945,APARTAMENTO,P4
611162.415108239,7796116.11030414,3.07918124604762,2.6170003411209,CASA,P3
611162.674439419,7794030.79083846,2.60097289568675,2.43055876952276,APARTAMENTO,P2
611162.961433387,7791303.00373591,3.02366391819779,2.69108149212297,CASA,P4
611162.964821418,7794600.71207543,2.77815125038364,2.25015153511661,APARTAMENTO,P4
611163.067299662,7793999.62609928,2.54406804435028,2.65001595247184,CASA,P3
611163.15629101,7791718.63606153,2.65321251377534,2.59567254926685,CASA,P5
611163.209637297,7791465.23251537,2.72263392253381,2.73687436164842,CASA,P5
611163.361581995,7793062.22652984,2.57287160220048,2.65017148118361,CASA,P4
611163.45542359,7793673.23640113,2.6232492903979,2.09541346444845,APARTAMENTO,P3
611163.665390605,7791336.01028636,2.72263392253381,2.53402610605613,CASA,P4
611163.672269025,7793792.51562984,2.55630250076729,2.16731733474818,APARTAMENTO,P3
611163.8315499,7792226.00927508,2.70842090013471,2.54365837353502,CASA,P3
611163.95291422,7792376.1301343,2.65321251377534,2.62965420315419,CASA,P4
611164.410514189,7792884.60554345,2.74174234183369,2.74111218740097,APARTAMENTO,P4
611164.504900985,7792341.7919453,2.65321251377534,2.58875336642826,CASA,P4
611164.930980012,7794045.38309618,2.59659709562646,2.13142617214745,APARTAMENTO,P3
611164.936960007,7794193.70468321,2.54654266347813,2.00987563371216,APARTAMENTO,P2
611165.099150971,7796442.61888582,3.07918124604762,1.93881982502621,APARTAMENTO,P2
611165.288754692,7793285.53129315,2.60745502321467,1.9610887197679,APARTAMENTO,P3
611165.477005959,7796253.89667064,2.73878055848437,1.84135947045486,APARTAMENTO,P3
611165.546049706,7791881.29601988,3.13033376849501,2.96579415810511,CASA,P5
611165.708910676,7794516.99546148,3.06946458930171,2.53080140038342,APARTAMENTO,P4
611166.222659679,7794908.62352653,2.63346845557959,2.31175386105575,APARTAMENTO,P2
611166.723275182,7791947.58058468,2.92427928606188,2.54406804435028,CASA,P4
611166.747654685,7793118.73348201,3.01367969729119,2.16396598295488,APARTAMENTO,P3
611166.790015392,7794617.07121843,2.65321251377534,2.53659631543889,CASA,P3
611167.091853979,7794838.34137874,2.67760695272049,2.63447727016073,CASA,P2
611167.228899442,7793197.64490797,2.65030752313194,2.18021192234894,APARTAMENTO,P3
611167.238412218,7793683.99103647,2.58433122436753,2.15072574658619,APARTAMENTO,P3
611168.18876631,7794060.15638099,2.55630250076729,1.99122607569249,APARTAMENTO,P2
611168.200079826,7791826.51645773,2.65321251377534,2.46389298898591,CASA,P4
611168.266852261,7793045.41315976,2.61066016308988,2.58433122436753,CASA,P4
611168.373885801,7794206.66510168,2.49676364393719,2.38694462437057,APARTAMENTO,P3
611168.778518059,7791630.06170514,2.72015930340596,2.62410669210112,CASA,P4
611169.069195172,7791385.34134295,2.72263392253381,2.64933485871214,CASA,P4
611169.10987112,7796554.66760143,3.03347086375438,1.90325281689396,APARTAMENTO,P3
611170.061509642,7794955.36507692,2.7481880270062,1.98677173426624,APARTAMENTO,P3
611170.558098956,7791751.25890633,2.65321251377534,2.47421626407626,CASA,P3
611170.56115981,7794311.37242063,2.55022835305509,2.39967372148104,CASA,P3
611170.703952794,7792290.63981343,2.60959440922522,2.54406804435028,CASA,P4
611171.526885481,7796780.31079864,3.07918124604762,2.53237213356788,APARTAMENTO,P2
611171.556039143,7791499.93343944,2.72263392253381,2.88456314967812,CASA,P4
611171.723272414,7794219.49823848,2.49692964807321,2.43775056282039,CASA,P4
611171.800121759,7793441.80053001,2.61637047229127,2.31200800783872,APARTAMENTO,P4
611171.931608823,7793820.49071951,2.61489721603313,2.16136800223497,APARTAMENTO,P3
611172.365173579,7793696.32527897,2.5854607295085,2.41219165524157,APARTAMENTO,P4
611172.396456973,7793209.25081414,2.60422605308447,2.44649056645319,CASA,P3
611172.756543755,7792997.4839271,2.71639570174292,2.48351597839054,APARTAMENTO,P3
611172.86013714,7791253.29778145,2.7481880270062,2.71217811833829,CASA,P4
611173.086523806,7794799.98778309,2.37106786227174,2.0258381642297,APARTAMENTO,P3
611173.753743149,7796596.0114634,3.57978359661681,2.59423781230984,APARTAMENTO,P3
611175.040445401,7791797.45026681,2.65321251377534,2.47129171105894,CASA,P3
611175.05571252,7792246.63931869,2.63848925695464,2.63144376901317,CASA,P4
611175.282315099,7793892.25282737,3.06818586174616,2.25124876230584,APARTAMENTO,P3
611175.288613386,7794232.78256654,2.50785587169583,2.22724378150306,CASA,P3
611175.308389684,7794810.47754932,2.32762453918678,2.4661258704182,CASA,P2
611175.668194974,7792776.60045537,2.7967130632809,2.44677009520039,APARTAMENTO,P4
611175.840934473,7794088.61586218,2.57518784492766,2.02938377768521,APARTAMENTO,P3
611176.439821849,7792016.3899834,2.64738297011462,2.37641269699122,CASA,P4
611176.570956168,7793036.52826391,2.59439255037543,2.33945144130644,CASA,P3
611176.738498519,7794358.52731755,2.86451108105839,2.78405355640186,APARTAMENTO,P4
611176.84796888,7793944.29557161,2.90848501887865,2.48643047885443,APARTAMENTO,P3
611177.268667041,7793302.92061597,2.55630250076729,2.52113808370404,CASA,P3
611177.638239709,7791722.07371572,2.65321251377534,2.47862420531181,CASA,P5
611177.80088321,7791420.10074687,2.72263392253381,2.51360376391546,CASA,P3
611177.878899727,7791101.89784184,3.50177929244443,2.684647910183,APARTAMENTO,P5
611178.348564713,7792335.01434846,2.65321251377534,2.41128291301738,CASA,P5
611178.559461819,7793792.49907893,2.5854607295085,2.30535136944662,CASA,P3
611178.718835324,7791187.00227082,2.84826303316584,2.71712937787693,CASA,P5
611179.091150229,7796194.71847623,2.9434945159061,2.32899085544943,APARTAMENTO,P3
611179.099786569,7792907.44867727,2.61621286224349,2.60465797204787,APARTAMENTO,P4
611179.402646209,7794536.15203725,2.70586371228392,2.55182801119153,APARTAMENTO,P4
611179.658874189,7793281.89833326,2.60745502321467,1.99317160503076,APARTAMENTO,P3
611179.845786523,7791339.87873027,2.72263392253381,2.63245729218472,CASA,P5
611180.079932535,7794103.97954153,2.57518784492766,2.27728824492103,APARTAMENTO,P3
611180.123418483,7793314.52101282,2.55630250076729,2.62258700360253,APARTAMENTO,P4
611180.283206215,7794308.65459558,2.54406804435028,2.19312459835446,CASA,P2
611180.289182784,7791905.50867228,2.65321251377534,2.57978359661681,CASA,P3
611180.483907957,7792263.44995163,2.69635638873333,2.69123183282297,CASA,P4
611180.504434596,7793130.40480995,2.75587485567249,2.14921911265538,APARTAMENTO,P3
611180.651794623,7792799.42501123,2.65991620006985,2.00652410729885,APARTAMENTO,P4
611181.306582381,7792177.96335018,2.68214507637383,2.68229854210794,CASA,P4
611181.518071939,7793231.11588978,2.97566153318106,2.60103819821779,CASA,P3
611181.984902551,7793826.50994912,2.6170003411209,2.24303804868629,APARTAMENTO,P3
611182.354294221,7794634.40735725,2.47712125471966,2.41497334797082,CASA,P4
611182.716660062,7791830.05181059,2.65321251377534,2.4983105537896,CASA,P4
611182.855732272,7793482.14685445,2.96520170102591,2.17609125905568,APARTAMENTO,P3
611183.058303727,7794549.55555318,2.69019608002851,2.4517250468067,APARTAMENTO,P4
611183.331282926,7793326.2585466,2.55630250076729,2.02530586526477,APARTAMENTO,P3
611183.468609289,7791633.62854818,2.72015930340596,2,CASA,P2
611184.636210878,7794951.48827073,2.67024585307412,2.37106786227174,APARTAMENTO,P3
611184.768445567,7792948.32762131,2.69086030827204,2.26881190373978,APARTAMENTO,P4
611184.928864536,7791243.20967679,2.7481880270062,2.39445168082622,CASA,P3
611185.156199171,7791667.28584207,3.04178731897175,2.87794695162919,CASA,P4
611185.165761051,7793027.90123773,2.55630250076729,2.61489721603313,CASA,P5
611185.233299524,7791754.58996884,2.65321251377534,2.4754241948182,CASA,P3
611185.642948745,7792989.01936666,2.61909333062674,2.17429245510271,APARTAMENTO,P3
611185.897979945,7792879.51351206,2.94201797963988,2.59769518592551,CASA,P4
611186.297618306,7793337.84458083,2.55630250076729,2.0177426641615,APARTAMENTO,P3
611186.504822663,7794001.18565411,3.07918124604762,2.30102999566398,APARTAMENTO,P3
611186.661285544,7794563.05071214,2.70243053644553,2.2405492482826,APARTAMENTO,P3
611186.762100386,7794379.14529501,2.68033551341456,2.3173319354459,APARTAMENTO,P3
611186.883217979,7793080.58565694,2.57403126772772,2.08332341847353,APARTAMENTO,P2
611187.115770709,7791470.74622581,3.02366391819779,2.94911177388144,CASA,P5
611187.236033436,7791876.65301814,2.65321251377534,2.61066016308988,CASA,P4
611187.541092854,7791503.72185554,2.72263392253381,2.56145917124192,CASA,P4
611188.36703185,7794278.47706252,3.06173513089145,2.68113265018115,APARTAMENTO,P4
611188.641863995,7796339.68786685,2.77815125038364,2.38201704257487,APARTAMENTO,P2
611188.829330363,7794042.79551457,2.94112903014258,2.59485643405016,APARTAMENTO,P4
611188.966260234,7791593.27784692,2.73559889969818,2.67152458062967,CASA,P4
611188.971850018,7792815.25911465,2.73878055848437,2.22760393569659,APARTAMENTO,P3
611189.145460037,7793349.39214663,2.55630250076729,2.03064019486863,APARTAMENTO,P3
611189.162848143,7791041.8141382,2.86454667750789,2.97963941222291,CASA,P3
611189.205352891,7793722.58489973,2.99398701621748,2.31691343916499,APARTAMENTO,P4
611189.540472094,7791800.90109445,2.65321251377534,2.50242711998443,CASA,P4
611189.608700282,7793138.18381429,2.78247262416629,2.41168703322201,APARTAMENTO,P4
611189.90536512,7796308.44439698,2.97127584873811,2.34103863167752,APARTAMENTO,P3
611190.049876139,7792129.20840156,2.56110138364906,2.426787690458,CASA,P4
611190.348638676,7794576.8146172,2.69019608002851,2.55259521930861,APARTAMENTO,P4
611190.969146429,7794393.40259314,2.56348108539441,2.03161041472348,APARTAMENTO,P3
611190.990006102,7792363.20563097,2.65321251377534,2.93119334854225,CASA,P5
611191.881401299,7792280.83180733,2.92064500140679,2.85548281151263,CASA,P4
611191.889702522,7793835.06201371,2.67669360962487,2.13535530940877,APARTAMENTO,P3
611191.933775092,7792910.3833524,2.59439255037543,2.62736585659273,CASA,P4
611192.211834667,7791725.290813,2.65321251377534,1.57978359661681,CASA,P3
611192.35406812,7793360.76091385,2.55630250076729,2.55388302664387,CASA,P4
611192.502744597,7793952.21378139,2.74036268949424,2.5651746127824,APARTAMENTO,P3
611192.561907129,7793790.46737159,2.64542226934909,2.37106786227174,CASA,P3
611192.626061628,7791577.68883018,2.73559889969818,2.69635638873333,CASA,P5
611192.804382353,7793886.40343507,2.89369519841586,2.41135029250428,APARTAMENTO,P4
611193.190267142,7794410.43537687,2.77524625974024,2.51869814695026,APARTAMENTO,P4
611193.199269823,7791961.45146416,2.65321251377534,2.58206336291171,CASA,P4
611193.441821833,7794590.52518824,2.69019608002851,2.1843790806586,APARTAMENTO,P3
611193.634553033,7793278.13193792,2.60745502321467,2.46622979170583,APARTAMENTO,P4
611193.770793743,7792831.35778376,2.79934054945358,2.8839905794147,CASA,P4
611193.880469709,7791424.06220922,2.72263392253381,2.58805871022841,CASA,P4
611194.427834691,7792865.18124905,2.97081161087252,2.60773374009362,CASA,P4
611195.10388317,7791310.51089819,3.02366391819779,2.79934054945358,CASA,P5
611195.162753091,7796681.71560373,2.91907809237607,2.71935615045989,APARTAMENTO,P2
611195.474435045,7793372.33758751,2.55630250076729,2.48648715306591,CASA,P3
611195.688040534,7794123.81951753,2.63848925695464,2.22346998116192,APARTAMENTO,P3
611195.776446053,7791343.59227836,2.72263392253381,2.4814426285023,CASA,P4
611196.23,7791562.5,2.73559889969818,2.74825781872554,CASA,P4
611196.541105759,7791946.84355157,2.65321251377534,2.60632761246719,CASA,P4
611197.149732466,7792847.62592224,2.91434315711944,2.75966784468963,CASA,P4
611197.2647425,7794425.01637837,2.47421626407626,2.25527250510331,CASA,P3
611197.284900077,7794604.29877944,2.84509804001426,2.53693702270467,APARTAMENTO,P4
611197.404312494,7793688.53159801,2.55630250076729,2.2529258116658,CASA,P3
611197.415293284,7791833.36393196,2.65321251377534,2.46239799789896,CASA,P4
611197.715033061,7794313.41322534,2.57749179983723,2.20951501454263,CASA,P3
611197.966444841,7793477.98527772,2.68124123737559,2.11687328632725,APARTAMENTO,P3
611198.350402045,7792979.75876426,2.58433122436753,2.43314553700034,APARTAMENTO,P4
611198.50855554,7793384.15007878,2.55630250076729,1.95588008622538,APARTAMENTO,P3
611199.087583537,7793704.583429,2.60097289568675,2.44404479591808,CASA,P2
611199.117017697,7793013.38544202,2.91750550955255,2.54900326202579,APARTAMENTO,P3
611199.291580295,7794090.55098875,2.80617997398389,2.32731805768792,APARTAMENTO,P4
611199.860987724,7794471.74655335,2.30102999566398,1.92721633059126,APARTAMENTO,P3
611199.888058355,7791547.00115174,2.73559889969818,2.67024585307412,CASA,P4
611199.969021639,7794435.03081508,2.47712125471966,2.26007138798507,CASA,P3
611200.025110956,7791758.06530254,2.65321251377534,2.54900326202579,CASA,P3
611200.361550252,7792144.17421541,2.57287160220048,2.5231479244222,CASA,P3
611200.969417449,7794143.14953098,2.63848925695464,2.17472833331189,APARTAMENTO,P4
611201.215265877,7795101.78807708,3.45939248775923,2.30852172895932,APARTAMENTO,P5
611201.228751431,7793178.94947527,2.99563519459755,2.58551712772712,APARTAMENTO,P4
611201.259202907,7791392.96947138,3.19975517725347,2.856747010776,CASA,P5
611201.646300272,7791918.09270404,2.68797462003456,2.60530504614111,CASA,P5
611201.649430299,7793197.62422937,2.61384182187607,2.61290035912379,CASA,P4
611201.757768355,7791264.79199297,2.90036712865647,2.73407940728059,CASA,P4
611202.070230954,7793843.25354035,2.54900326202579,2.34439227368511,CASA,P3
611202.465217985,7794348.77723921,2.86746748785905,2.25582708270323,APARTAMENTO,P3
611202.953587116,7792914.43850659,2.6170003411209,2.51351058338535,APARTAMENTO,P4
611203.142241058,7793938.65288915,2.57518784492766,2.40449161775869,APARTAMENTO,P3
611203.328477067,7794152.93967699,2.63848925695464,2.37267270704506,CASA,P3
611203.619175868,7791507.61136767,2.72181061521255,2.43136376415899,CASA,P4
611203.83793559,7792322.03471339,2.65321251377534,2.63346845557959,CASA,P4
611204.091899008,7794449.57747659,2.77524625974024,2.25464473735462,APARTAMENTO,P4
