Nr.	Depth	Coverage	Quality	Probability	Positives	p-Value	Conditions
2450	5	5821	0.10454815626144409	0.7198075931970451	4190.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND X <= 613817.7 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO >= 311.0
2451	5	5053	0.10451564192771912	0.7605382940827231	3843.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_CONSTRUCAO >= 54.35
2452	5	5053	0.10451564192771912	0.7605382940827231	3843.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND X >= 608818.1
2453	4	5054	0.10448548197746277	0.760387811634349	3843.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35
2454	5	5054	0.10448548197746277	0.760387811634349	3843.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35
2455	5	5054	0.10448548197746277	0.760387811634349	3843.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_CONSTRUCAO >= 54.35
2456	5	5054	0.10448548197746277	0.760387811634349	3843.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35
2457	5	5048	0.10446591675281525	0.7606973058637084	3840.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND AREA_CONSTRUCAO >= 55.09
2458	5	5053	0.10444879531860352	0.7603403918464279	3842.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND Y <= 7797052.5 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35
2459	5	5053	0.10444879531860352	0.7603403918464279	3842.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797052.5 AND AREA_CONSTRUCAO >= 54.35
2460	5	5053	0.10444879531860352	0.7603403918464279	3842.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND Y <= 7797052.5
2461	5	5053	0.10444879531860352	0.7603403918464279	3842.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND AREA_TERRENO <= 10252.55
2462	5	5052	0.10441209375858307	0.7602929532858274	3841.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO <= 245.88 AND AREA_CONSTRUCAO >= 54.35
2463	5	5052	0.10441209375858307	0.7602929532858274	3841.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND AREA_CONSTRUCAO <= 245.88
2464	5	5052	0.10441209375858307	0.7602929532858274	3841.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_CONSTRUCAO <= 245.88 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35
2465	5	5046	0.10439252853393555	0.7606024573919936	3838.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35
2466	5	5046	0.10439252853393555	0.7606024573919936	3838.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND Y <= 7797055.0 AND AREA_CONSTRUCAO >= 54.35 AND AREA_TERRENO >= 310.0
2467	5	5046	0.10439252853393555	0.7606024573919936	3838.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35
2468	5	5046	0.10439252853393555	0.7606024573919936	3838.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND X >= 609027.1 AND AREA_CONSTRUCAO >= 54.35 AND AREA_TERRENO >= 310.0
2469	4	5359	0.1043776273727417	0.7424892703862661	3979.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
2470	4	5359	0.1043776273727417	0.7424892703862661	3979.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0
2471	4	5359	0.1043776273727417	0.7424892703862661	3979.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1
2472	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y <= 7797707.0
2473	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND X >= 608818.1
2474	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0
2475	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0
2476	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0
2477	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1
2478	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1 AND Y <= 7797707.0
2479	5	5357	0.10437111556529999	0.7425798021280567	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0 AND X >= 608818.1
2480	5	5036	0.10435988008975983	0.761119936457506	3833.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO >= 311.0 AND AREA_CONSTRUCAO >= 52.9
2481	3	5360	0.10434745252132416	0.7423507462686567	3979.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0
2482	3	5360	0.10434745252132416	0.7423507462686567	3979.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
2483	3	5360	0.10434745252132416	0.7423507462686567	3979.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0
2484	4	5349	0.10434500873088837	0.7429426060945972	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0
2485	4	5349	0.10434500873088837	0.7429426060945972	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0
2486	4	5349	0.10434500873088837	0.7429426060945972	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0
2487	5	5349	0.10434500873088837	0.7429426060945972	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND X >= 609027.1
2488	5	5349	0.10434500873088837	0.7429426060945972	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0
2489	5	5349	0.10434500873088837	0.7429426060945972	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1
2490	5	5349	0.10434500873088837	0.7429426060945972	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1 AND X >= 609027.1
2491	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_CONSTRUCAO >= 62.25 AND X >= 608818.1 AND AREA_TERRENO >= 302.94
2492	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_CONSTRUCAO >= 62.25 AND AREA_TERRENO >= 302.94 AND X >= 608818.1
2493	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_CONSTRUCAO >= 62.25 AND X >= 608818.1 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94
2494	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_CONSTRUCAO >= 62.25 AND Y <= 7797055.0 AND X >= 608818.1 AND AREA_TERRENO >= 302.94
2495	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_CONSTRUCAO >= 62.25 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94 AND X >= 608818.1
2496	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO >= 62.25 AND AREA_CONSTRUCAO <= 245.9 AND X >= 608818.1 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94
2497	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO >= 62.25 AND AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND X >= 608818.1 AND AREA_TERRENO >= 302.94
2498	5	5072	0.10434365272521973	0.7588722397476341	3849.0	NaN	AREA_CONSTRUCAO >= 62.25 AND AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94 AND X >= 608818.1
2499	4	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
2500	4	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y <= 7797707.0
2501	4	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND X >= 608818.1
2502	4	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0
2503	4	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0
2504	5	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
2505	5	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 10252.55
2506	5	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55 AND X >= 608818.1
2507	5	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55
2508	5	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1 AND AREA_TERRENO <= 10252.55
2509	5	5358	0.10434095561504364	0.7424412094064949	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND X >= 608818.1
2510	5	5347	0.10433848202228546	0.7430334767159155	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
2511	5	5347	0.10433848202228546	0.7430334767159155	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0
2512	5	5347	0.10433848202228546	0.7430334767159155	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0
2513	5	5347	0.10433848202228546	0.7430334767159155	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
2514	5	5028	0.1043337881565094	0.7615354017501988	3829.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND AREA_TERRENO >= 311.0
2515	2	5361	0.10431729257106781	0.7422122738295094	3979.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0
2516	3	5350	0.10431484878063202	0.742803738317757	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0
2517	4	5350	0.10431484878063202	0.742803738317757	3974.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND X >= 609027.1
2518	4	5073	0.10431347787380219	0.758722649319929	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_CONSTRUCAO >= 62.25 AND AREA_TERRENO >= 302.94
2519	4	5073	0.10431347787380219	0.758722649319929	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_CONSTRUCAO >= 62.25 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94
2520	4	5073	0.10431347787380219	0.758722649319929	3849.0	NaN	AREA_CONSTRUCAO >= 62.25 AND AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94
2521	5	5073	0.10431347787380219	0.758722649319929	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO <= 15968.0 AND AREA_CONSTRUCAO >= 62.25 AND AREA_TERRENO >= 302.94
2522	5	5073	0.10431347787380219	0.758722649319929	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y <= 7797055.0 AND AREA_CONSTRUCAO >= 62.25 AND AREA_TERRENO >= 302.94
2523	5	5073	0.10431347787380219	0.758722649319929	3849.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_CONSTRUCAO >= 62.25 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94
2524	3	5359	0.1043107807636261	0.7423026684082852	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
2525	4	5359	0.1043107807636261	0.7423026684082852	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0
2526	4	5359	0.1043107807636261	0.7423026684082852	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55
2527	4	5359	0.1043107807636261	0.7423026684082852	3978.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55
2528	4	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
2529	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND X >= 609029.44 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0
2530	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND X >= 609029.44 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0
2531	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND X >= 609029.44 AND AREA_TERRENO >= 310.0
2532	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0
2533	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 609029.44
2534	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55
2535	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND X >= 609029.44 AND AREA_TERRENO <= 15968.0
2536	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 609029.44
2537	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55
2538	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND X >= 609029.44 AND AREA_TERRENO >= 310.0
2539	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0
2540	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND X >= 609029.44
2541	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55
2542	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND X >= 609027.1 AND AREA_TERRENO >= 310.0
2543	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND X >= 609027.1 AND Y <= 7797707.0
2544	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y <= 7797707.0 AND X >= 609027.1
2545	5	5348	0.10430830717086792	0.7428945400149589	3973.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND X >= 608818.1 AND X >= 609027.1
2546	5	5009	0.1043051928281784	0.7626272709123577	3820.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_CONSTRUCAO >= 62.25 AND AREA_TERRENO >= 302.94 AND AREA_TERRENO >= 310.0
2547	5	5009	0.1043051928281784	0.7626272709123577	3820.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_CONSTRUCAO >= 62.25 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94 AND AREA_TERRENO >= 310.0
2548	5	5009	0.1043051928281784	0.7626272709123577	3820.0	NaN	AREA_CONSTRUCAO >= 62.25 AND AREA_CONSTRUCAO <= 245.9 AND Y <= 7797055.0 AND AREA_TERRENO >= 302.94 AND AREA_TERRENO >= 310.0
2549	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
2550	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_CONSTRUCAO <= 245.88
2551	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND Y <= 7797705.5
2552	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 10252.55
2553	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55 AND Y <= 7797707.0
2554	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO <= 245.88 AND X >= 608818.1
2555	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_CONSTRUCAO <= 245.88 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
2556	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y <= 7797707.0 AND Y <= 7797705.5
2557	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0 AND AREA_CONSTRUCAO <= 245.88
2558	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_CONSTRUCAO <= 245.88 AND AREA_TERRENO <= 15968.0
2559	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND X >= 608818.1 AND Y <= 7797705.5
2560	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND Y <= 7797705.5 AND X >= 608818.1
2561	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND Y <= 7797705.5 AND AREA_TERRENO <= 15968.0
2562	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797705.5
2563	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55
2564	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1 AND AREA_CONSTRUCAO <= 245.88
2565	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0 AND Y <= 7797705.5
2566	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 10252.55
2567	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND Y <= 7797707.0
2568	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_CONSTRUCAO <= 245.88 AND X >= 608818.1
2569	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO <= 245.88 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0
2570	5	5357	0.104304239153862	0.7423931304834795	3977.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO <= 245.88 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1
